,spam,to_multiple,from,cc,sent_email,image,attach,dollar,winner,inherit,password,num_char,line_breaks,format,re_subj,exclaim_subj,urgent_subj,exclaim_mess,number
306,0,no,yes,no,no,no,no,no,no,no,no,2605,53,HTML,no,no,no,2,small
307,0,no,yes,no,no,no,no,yes,no,no,no,1164,176,HTML,no,no,no,18,small
308,0,no,yes,yes,yes,no,no,no,no,no,no,9277,242,HTML,yes,yes,no,22,small
309,0,no,yes,no,no,no,no,no,no,no,yes,1066,29,Plain,no,no,no,1,small
310,0,no,yes,no,no,no,no,no,no,no,yes,985,27,Plain,no,yes,no,3,none
311,0,no,yes,no,yes,no,no,no,no,no,no,997,28,HTML,yes,no,no,0,small
312,0,no,yes,no,yes,no,no,no,no,no,no,10843,258,HTML,yes,no,no,2,small
313,0,no,yes,yes,yes,no,yes,no,no,no,no,184,10,Plain,no,no,no,0,none
314,0,no,yes,no,no,no,no,no,no,no,no,6645,169,HTML,no,no,no,0,small
315,0,no,yes,no,no,no,no,no,no,no,no,13008,194,Plain,no,no,no,0,big
316,0,no,yes,no,no,no,no,yes,no,yes,no,9774,233,HTML,no,no,no,7,small
317,0,no,yes,no,no,no,no,yes,no,no,no,40329,481,HTML,no,no,no,10,small
318,0,yes,yes,no,no,no,no,no,no,no,no,4462,85,Plain,no,no,no,0,small
319,0,no,yes,no,no,no,no,no,no,no,no,16045,261,HTML,no,no,no,36,small
320,0,yes,yes,no,no,no,no,no,yes,yes,no,10509,141,Plain,no,no,no,0,small
321,0,no,yes,no,yes,no,no,no,no,no,no,47967,1416,HTML,no,no,no,38,big
322,0,no,yes,no,yes,no,no,no,no,no,no,686,12,HTML,yes,no,no,0,small
323,0,yes,yes,no,no,no,no,no,no,no,no,28523,374,Plain,no,no,no,2,big
324,0,yes,yes,yes,no,no,no,no,yes,no,no,629,110,Plain,no,no,no,0,small
325,0,yes,yes,no,no,no,no,no,no,no,no,663,11,Plain,no,no,no,0,none
326,0,yes,yes,no,no,no,no,no,no,no,no,7995,111,Plain,no,no,no,0,small
327,0,yes,yes,no,no,no,no,no,no,no,no,7491,106,Plain,no,no,no,0,small
328,0,yes,yes,no,yes,no,no,no,no,no,no,934,2165,HTML,no,no,no,148,big
329,0,no,yes,no,no,no,no,yes,no,no,no,10468,175,HTML,no,yes,no,14,small
330,0,yes,yes,no,no,no,no,no,no,no,no,542,17,Plain,no,no,no,0,small
331,0,yes,yes,no,no,no,no,yes,no,no,no,15987,213,Plain,no,yes,no,8,small
332,0,no,yes,no,yes,no,no,no,no,no,no,9922,154,Plain,yes,no,no,1,big
333,0,yes,yes,no,yes,no,no,no,no,no,no,834,21,HTML,no,no,no,0,none
334,0,no,yes,no,no,no,no,no,no,no,no,15281,212,Plain,no,no,no,0,none
335,0,no,yes,no,no,no,no,yes,no,no,no,9304,310,HTML,no,no,no,3,small
336,0,yes,yes,no,yes,no,no,no,no,no,no,1203,17,Plain,no,no,no,0,none
337,0,no,yes,no,yes,no,no,no,no,no,no,4742,110,HTML,yes,no,no,6,small
338,0,yes,yes,no,yes,no,no,no,no,no,no,4924,117,HTML,no,no,no,6,small
339,0,yes,yes,no,yes,no,no,no,no,no,no,23342,410,HTML,yes,no,no,0,small
340,0,yes,yes,yes,no,no,yes,no,no,no,no,3889,59,Plain,no,no,no,0,big
341,0,no,yes,yes,yes,no,no,no,no,no,no,5872,77,Plain,yes,no,no,6,small
342,0,no,yes,no,no,yes,yes,no,no,no,no,7537,213,HTML,no,no,no,5,small
343,0,no,yes,no,no,no,no,yes,no,no,no,11961,181,HTML,no,yes,no,16,small
344,0,no,yes,no,no,no,no,yes,no,no,no,2061,49,Plain,no,no,no,1,small
345,0,no,yes,no,no,no,no,yes,no,no,no,2099,49,Plain,no,no,no,1,small
346,0,no,yes,no,no,no,no,yes,no,no,no,2429,56,Plain,no,no,no,1,small
347,0,no,yes,no,no,no,no,no,no,no,no,422,105,HTML,no,no,no,1,small
348,0,no,yes,no,no,no,no,no,no,no,no,7812,223,HTML,no,no,no,0,small
349,0,no,yes,no,no,no,no,yes,no,yes,no,769,186,HTML,no,no,no,5,small
350,0,no,yes,no,yes,no,no,no,no,no,no,4866,101,HTML,yes,no,no,8,small
351,0,no,yes,no,no,no,no,yes,no,no,no,34117,516,HTML,no,no,no,24,small
352,0,yes,yes,no,no,no,no,no,no,no,no,9023,120,Plain,no,no,no,0,small
353,0,yes,yes,no,no,yes,yes,no,no,no,no,22881,309,Plain,no,no,no,2,small
354,0,yes,yes,no,no,no,no,no,no,no,no,8849,142,Plain,yes,no,no,0,big
355,0,no,yes,no,no,no,no,yes,no,no,no,1632,61,Plain,no,no,no,1,big
356,0,no,yes,no,yes,no,no,no,no,no,no,12473,200,Plain,yes,no,no,2,big
357,0,no,yes,no,no,no,no,yes,no,no,no,2651,96,Plain,yes,no,no,2,big
358,0,no,yes,yes,yes,no,no,yes,no,no,no,787,253,HTML,yes,no,no,8,big
359,0,no,yes,no,yes,no,no,no,no,no,no,1002,31,HTML,yes,no,no,0,small
360,0,no,yes,no,no,no,no,yes,no,no,no,12448,191,HTML,no,yes,no,20,small
361,0,no,yes,no,yes,no,no,no,no,no,no,9794,197,HTML,yes,no,no,10,small
362,0,no,yes,no,yes,no,no,no,no,no,no,628,17,HTML,no,no,no,0,none
363,0,no,yes,yes,yes,no,no,yes,no,no,no,8968,294,HTML,yes,no,no,8,big
364,0,no,yes,no,no,no,no,no,no,no,no,4917,119,HTML,no,no,no,0,big
365,0,no,yes,no,no,no,no,no,no,no,no,24279,455,HTML,no,no,no,2,small
366,0,no,yes,no,no,no,no,yes,no,no,no,2084,49,Plain,no,no,no,1,small
367,0,no,yes,no,no,no,no,yes,no,no,no,2082,49,Plain,no,no,no,1,small
368,0,no,yes,no,no,no,no,yes,no,no,no,2086,49,Plain,no,no,no,1,small
369,0,no,yes,no,no,no,no,yes,no,no,no,2126,50,Plain,no,no,no,1,small
370,0,no,yes,no,yes,no,no,no,no,no,no,6954,142,HTML,yes,no,no,0,small
371,0,no,yes,no,no,no,no,no,no,no,no,6492,139,HTML,no,no,no,1,small
372,0,no,yes,no,no,no,no,no,no,no,no,16946,346,HTML,no,no,no,20,big
373,0,yes,yes,no,yes,no,yes,no,no,no,no,1857,37,HTML,no,no,no,0,none
374,0,no,yes,yes,yes,no,no,no,no,no,no,307,65,HTML,yes,no,no,0,small
375,0,no,yes,no,yes,no,no,no,no,no,no,493,13,HTML,no,no,no,0,none
376,0,no,yes,no,yes,no,no,no,no,no,no,1234,33,HTML,yes,no,no,0,small
377,0,no,yes,yes,no,no,yes,no,no,no,no,5703,112,Plain,no,no,no,0,small
378,0,no,yes,no,yes,no,no,no,no,no,no,3368,58,HTML,no,no,no,0,small
379,0,yes,yes,no,yes,no,no,no,no,no,no,2883,58,HTML,no,no,no,0,none
380,0,yes,yes,no,no,no,no,no,no,no,no,2895,45,Plain,no,yes,no,2,small
381,0,no,yes,no,no,no,no,no,no,no,no,8443,119,HTML,no,no,no,1,small
382,0,no,yes,no,no,no,no,no,no,no,no,8652,145,HTML,no,no,no,3,small
383,0,no,yes,no,no,no,no,yes,no,no,no,11647,179,HTML,no,yes,no,12,small
384,0,no,yes,no,no,no,no,no,no,no,no,9357,151,HTML,no,no,no,1,small
385,0,no,yes,no,no,no,no,no,no,no,no,9356,151,HTML,no,no,no,1,small
386,0,no,yes,no,no,no,no,no,no,no,no,9358,151,HTML,no,no,no,1,small
387,0,no,yes,no,no,no,no,no,no,no,no,9357,151,HTML,no,no,no,1,small
388,0,no,yes,no,no,no,no,no,no,no,no,3708,100,HTML,no,no,no,0,small
389,0,no,yes,no,no,no,no,no,no,no,no,5507,122,HTML,no,no,no,0,small
390,0,no,yes,no,no,no,no,no,no,no,no,55234,899,HTML,no,no,no,1,small
391,0,no,yes,yes,yes,no,no,no,no,no,no,25176,714,Plain,yes,no,no,1,small
392,0,no,yes,no,no,no,no,yes,no,yes,no,9702,229,HTML,no,no,no,6,small
393,0,no,yes,no,no,no,no,no,no,no,no,26934,378,HTML,no,no,no,10,small
394,0,no,yes,no,yes,no,no,no,no,no,no,2286,66,HTML,yes,no,no,1,small
395,0,yes,yes,no,yes,no,no,no,no,no,no,3028,84,HTML,no,no,no,4,small
396,0,no,yes,no,yes,no,no,no,no,no,no,867,203,HTML,no,no,no,4,small
397,0,no,yes,no,yes,no,no,no,no,no,no,5995,142,HTML,yes,no,no,0,small
398,0,no,yes,yes,yes,no,no,no,no,no,no,4829,128,HTML,yes,no,no,8,small
399,0,no,yes,no,yes,no,no,no,no,no,no,668,18,HTML,no,no,no,2,none
400,0,no,yes,no,yes,no,no,no,no,no,no,14765,338,HTML,yes,no,no,6,small
401,0,no,yes,yes,yes,no,no,no,no,no,no,6486,164,HTML,yes,no,no,10,small
402,0,no,yes,yes,yes,no,no,yes,no,no,no,10259,259,HTML,yes,no,no,12,small
403,0,no,yes,no,yes,no,no,no,no,no,no,14333,335,HTML,yes,no,no,0,big
404,0,yes,yes,no,no,no,no,yes,no,no,no,70101,916,Plain,no,no,no,0,big
405,0,no,yes,no,yes,no,no,no,no,no,no,335,10,Plain,no,no,no,2,none
406,0,no,yes,yes,yes,no,no,yes,no,no,no,19071,466,HTML,yes,no,no,14,small
407,0,no,yes,no,yes,no,no,no,no,no,no,73,4,Plain,yes,no,no,2,none
408,0,no,yes,yes,yes,no,no,yes,no,no,no,22347,555,HTML,yes,no,no,16,small
409,0,no,yes,no,no,no,no,no,no,no,yes,10366,198,HTML,no,no,no,1,big
410,0,no,yes,no,no,no,no,yes,no,no,no,8828,148,HTML,no,yes,no,12,small
411,0,no,yes,no,no,no,no,yes,no,no,no,17549,124,HTML,no,no,no,4,small
412,0,no,yes,no,no,no,no,no,no,no,no,223,12,Plain,no,no,no,0,none
413,0,no,yes,yes,yes,no,no,no,no,no,no,9896,189,HTML,yes,no,no,0,small
414,0,yes,yes,no,yes,no,no,no,no,no,no,6813,184,HTML,yes,no,no,0,small
415,0,yes,yes,yes,no,no,no,no,no,no,no,1035,24,Plain,no,yes,no,0,small
416,0,no,yes,no,yes,no,no,no,no,no,no,12517,327,HTML,yes,no,no,5,small
417,0,no,yes,no,yes,no,no,no,no,no,no,3951,78,HTML,yes,no,no,0,small
418,0,no,yes,yes,yes,no,no,no,no,no,no,134,32,HTML,yes,no,no,0,small
419,0,no,yes,yes,yes,no,no,no,no,no,no,3156,78,HTML,yes,no,no,0,small
420,0,no,yes,no,no,no,no,yes,no,no,no,161051,3522,HTML,no,no,no,1203,big
421,0,no,yes,no,no,no,no,no,no,no,no,888,147,HTML,no,no,no,3,small
422,0,no,yes,no,no,no,no,no,no,no,no,1389,10,HTML,no,no,no,0,none
423,0,no,yes,no,no,no,no,yes,no,yes,no,7723,189,HTML,no,no,no,5,small
424,0,no,yes,no,no,no,no,no,no,no,no,9313,156,HTML,no,no,no,1,small
425,0,no,yes,no,no,no,no,no,no,no,no,4114,87,HTML,no,yes,no,11,small
426,0,yes,yes,no,no,no,no,no,no,no,no,7404,152,HTML,yes,no,no,4,small
427,0,no,yes,no,yes,no,no,no,no,no,no,818,26,Plain,yes,no,no,1,small
428,0,no,yes,yes,yes,no,no,no,no,no,no,4766,117,HTML,yes,no,no,0,small
429,0,no,yes,yes,yes,no,no,no,no,no,no,5322,129,HTML,yes,no,no,0,small
430,0,no,yes,no,yes,no,no,no,no,no,no,2954,86,HTML,yes,no,no,0,small
431,0,no,yes,no,yes,no,no,no,no,no,no,6051,156,HTML,yes,no,no,0,small
432,0,no,yes,yes,yes,no,no,yes,no,no,no,7178,155,HTML,yes,no,no,2,small
433,0,no,yes,yes,yes,no,no,yes,no,no,no,10968,241,HTML,yes,no,no,5,small
434,0,no,yes,no,yes,no,no,no,no,no,no,9452,211,HTML,yes,no,no,0,small
435,0,no,yes,no,no,no,no,yes,no,no,no,16697,561,HTML,no,no,no,3,small
436,0,yes,yes,no,yes,no,no,no,no,no,no,68562,1632,HTML,yes,no,no,4,small
437,0,no,yes,no,no,no,no,no,no,no,yes,17378,503,HTML,no,no,no,2,small
438,0,no,yes,yes,yes,yes,yes,no,no,no,no,30084,880,Plain,yes,no,no,1,small
439,0,no,yes,no,no,no,no,yes,no,yes,no,755,186,HTML,no,no,no,5,small
440,0,no,yes,no,no,no,no,no,no,no,no,945,12,Plain,no,no,no,0,none
441,0,no,yes,no,no,no,no,yes,no,no,no,2506,40,Plain,no,no,no,0,small
442,0,no,yes,no,no,no,no,yes,no,no,no,8988,176,HTML,no,no,no,0,big
443,0,no,yes,no,no,no,no,yes,no,no,no,9719,178,HTML,no,no,no,0,big
444,0,no,yes,no,no,no,no,yes,no,no,no,2565,40,Plain,no,no,no,0,small
445,0,no,yes,no,no,no,no,yes,no,no,no,2361,40,Plain,no,no,no,0,small
446,0,no,yes,no,no,no,no,yes,no,no,no,2518,40,Plain,no,no,no,0,small
447,0,no,yes,no,no,no,no,no,no,no,no,5273,93,HTML,no,no,no,3,small
448,0,no,yes,yes,no,no,yes,no,no,no,no,1707,45,Plain,yes,no,no,0,small
449,0,no,yes,yes,no,no,no,no,no,no,no,3447,78,Plain,yes,no,no,0,small
450,0,yes,yes,yes,no,no,yes,no,no,no,no,4513,106,Plain,no,no,no,2,small
451,0,no,yes,no,no,no,no,yes,no,no,no,124,32,Plain,no,no,no,0,small
452,0,no,yes,no,no,no,no,yes,no,no,no,4447,87,Plain,no,no,no,1,small
453,1,no,yes,yes,no,no,yes,no,no,no,no,537,22,Plain,no,no,no,3,small
454,1,no,yes,no,no,no,no,no,no,no,no,20133,364,HTML,no,no,no,8,small
455,1,no,yes,no,no,no,no,no,no,no,no,3796,71,HTML,no,no,no,4,small
456,1,no,yes,no,no,no,no,no,no,no,no,2705,35,HTML,no,no,no,0,none
457,0,no,yes,no,no,no,no,no,no,no,no,3796,71,HTML,no,no,no,4,small
458,0,no,yes,no,no,no,no,no,yes,no,no,356,11,Plain,no,no,no,0,none
459,1,no,yes,no,no,no,no,no,no,no,no,4174,2,Plain,no,no,no,0,none
460,1,no,yes,no,no,no,no,no,no,no,no,1162,2,Plain,no,no,no,0,none
461,1,no,yes,no,no,no,no,yes,no,yes,no,2024,41,Plain,no,no,no,0,small
462,1,no,yes,no,no,no,no,no,no,no,no,62854,1190,HTML,no,no,no,12,big
463,1,yes,yes,no,no,no,no,no,no,no,no,443,13,Plain,no,no,no,0,small
464,1,no,yes,no,no,no,no,no,no,no,no,20121,364,HTML,no,no,no,8,small
465,1,no,yes,yes,no,no,yes,no,no,no,no,631,28,Plain,no,no,no,2,none
466,1,no,yes,no,no,no,no,no,no,no,no,5108,91,HTML,no,no,no,1,small
467,1,no,yes,no,no,no,no,yes,yes,no,no,963,37,Plain,yes,no,no,0,none
468,1,no,yes,no,no,no,no,yes,no,no,no,2182,46,Plain,no,yes,no,0,small
469,1,no,yes,no,no,no,no,no,yes,no,no,33809,549,HTML,no,no,no,28,small
470,1,no,no,no,no,no,no,no,no,no,no,3543,21,HTML,no,no,no,1,small
471,1,no,yes,no,no,no,yes,no,no,no,no,424,22,Plain,no,no,no,0,none
472,1,no,yes,no,no,no,no,no,no,no,no,275,15,Plain,no,yes,no,0,none
473,1,no,yes,no,no,no,no,yes,no,no,no,597,9,HTML,no,yes,no,4,small
474,1,no,yes,no,no,no,no,yes,no,no,no,468,17,Plain,no,no,no,0,big
475,1,no,yes,no,no,no,no,no,no,no,no,466,13,HTML,no,no,no,0,none
476,1,no,yes,no,no,no,no,no,no,no,no,1822,48,Plain,no,no,no,0,small
477,1,no,yes,no,no,no,no,no,no,no,no,1,1,Plain,no,no,no,0,none
478,1,no,yes,no,no,no,no,no,no,no,no,4162,2,Plain,no,no,no,0,none
479,1,no,yes,yes,no,no,yes,no,no,no,no,56,24,Plain,no,no,no,1,none
480,1,no,yes,no,no,no,no,no,no,no,no,652,11,HTML,no,no,no,1,small
481,1,no,yes,no,no,no,no,yes,no,no,no,1046,26,HTML,no,no,no,1,small
482,1,no,yes,no,no,no,no,no,yes,no,no,135,49,Plain,no,yes,no,0,small
483,1,no,yes,no,no,no,no,no,yes,no,no,135,49,Plain,yes,yes,no,0,small
484,1,no,yes,no,no,no,yes,no,no,no,no,117,7,Plain,no,no,no,0,none
485,1,no,yes,no,no,no,no,no,no,no,no,2687,35,HTML,no,no,no,0,none
486,0,no,yes,no,no,no,no,yes,no,no,no,2182,46,Plain,no,yes,no,0,small
487,0,no,yes,no,no,no,no,no,no,no,no,965,15,HTML,no,no,no,1,small
488,0,no,yes,no,no,no,no,no,no,no,no,5105,91,HTML,no,no,no,1,small
489,0,yes,yes,no,no,no,yes,no,no,no,no,459,21,Plain,no,no,no,0,none
490,0,no,yes,no,no,no,no,no,yes,no,no,838,36,Plain,no,no,no,0,big
491,0,no,yes,no,no,no,no,no,no,no,no,63804,1190,HTML,no,no,no,12,big
492,0,no,yes,no,no,no,no,no,no,no,no,763,5,HTML,no,no,no,0,none
493,0,no,yes,no,no,no,yes,no,no,no,no,4,2,Plain,no,no,no,0,none
494,0,no,yes,yes,no,no,yes,no,no,no,no,436,22,Plain,no,no,no,1,none
495,0,no,yes,no,no,no,no,no,no,no,no,119,6,Plain,no,no,no,0,none
496,0,no,yes,no,no,no,no,yes,no,no,no,7296,108,HTML,no,no,no,0,small
497,0,no,yes,no,no,no,no,no,no,no,no,105,15,HTML,no,no,no,1,small
498,0,no,yes,no,no,no,no,no,no,no,no,296,13,Plain,no,no,no,0,small
499,0,no,yes,yes,no,no,yes,no,no,no,no,341,18,Plain,no,no,no,0,none
500,0,no,yes,no,no,no,no,no,no,no,no,75,3,Plain,no,no,no,0,none
501,0,no,yes,no,no,no,no,no,no,no,no,234,9,HTML,yes,no,no,0,none
502,0,no,yes,no,no,no,no,no,no,no,no,102,15,HTML,no,no,no,2,small
503,0,no,yes,no,no,no,no,yes,no,no,no,26,6,Plain,no,no,no,0,big
504,0,no,yes,no,no,no,no,no,no,no,no,2137,76,HTML,no,no,no,0,small
505,1,no,yes,no,no,no,no,no,no,no,no,7429,98,HTML,no,no,no,0,none
506,0,no,yes,no,no,no,no,no,no,no,no,786,15,HTML,no,no,no,1,small
507,0,no,yes,yes,no,no,yes,no,no,no,no,424,22,Plain,no,no,no,0,none
508,0,no,yes,no,no,no,yes,no,no,no,no,33,3,Plain,no,no,no,0,none
509,0,no,yes,no,no,no,no,no,no,no,no,684,17,HTML,no,no,no,1,small
510,0,no,yes,no,no,no,no,yes,no,no,no,1152,34,Plain,no,no,no,0,big
511,0,no,yes,no,no,no,yes,no,no,no,no,459,21,Plain,no,no,no,0,none
512,0,no,yes,no,no,no,no,no,no,no,no,119,15,HTML,no,no,no,1,small
513,0,no,yes,no,no,no,no,no,no,no,no,6768,81,HTML,no,no,no,3,small
514,0,no,yes,no,no,no,no,yes,no,no,no,703,22,Plain,no,no,no,0,small
515,0,no,yes,no,no,no,no,no,no,no,no,923,15,HTML,no,no,no,1,small
516,0,no,yes,no,no,no,no,no,no,no,no,7409,98,HTML,no,no,no,1,none
517,0,no,yes,no,no,no,no,no,no,no,no,976,15,HTML,no,no,no,1,small
518,0,no,yes,no,yes,no,no,no,no,no,no,132,38,HTML,yes,no,no,0,small
519,0,no,yes,no,no,no,no,no,no,no,no,878,146,HTML,no,no,no,7,small
520,0,no,yes,no,no,no,no,yes,no,no,no,13659,192,HTML,no,yes,no,20,small
521,0,no,yes,no,no,no,yes,no,no,no,no,3385,71,HTML,no,no,no,1,small
522,0,no,yes,no,no,no,no,no,no,no,no,6783,115,HTML,no,no,no,1,small
523,0,no,yes,no,yes,no,yes,no,no,no,no,7742,263,HTML,no,no,no,1,big
524,0,no,yes,no,no,no,no,no,no,no,no,6917,113,HTML,no,no,no,1,small
525,0,yes,yes,no,no,no,yes,no,no,no,no,2542,29,Plain,no,no,no,0,small
526,0,yes,yes,no,no,no,yes,yes,no,no,no,824,37,Plain,no,no,no,4,small
527,0,no,yes,yes,yes,no,no,no,no,no,no,4915,108,HTML,yes,no,no,0,big
528,0,no,yes,no,no,no,no,no,no,no,yes,8585,144,HTML,no,no,no,1,small
529,0,no,yes,no,no,no,no,yes,no,no,yes,20021,240,HTML,no,no,no,22,small
530,0,no,yes,no,no,no,no,yes,no,no,yes,22554,463,HTML,no,no,no,21,big
531,0,no,yes,yes,no,no,no,no,no,no,no,475,114,HTML,no,no,no,0,big
532,0,no,yes,no,no,no,no,no,no,no,no,9346,222,HTML,no,no,no,0,small
533,0,no,yes,no,no,no,no,yes,no,yes,no,11626,266,HTML,no,no,no,7,small
534,0,no,yes,yes,no,no,no,no,no,no,no,183,62,Plain,no,no,no,0,small
535,0,no,yes,no,no,no,no,no,no,no,no,3632,96,HTML,no,no,no,1,small
536,0,no,yes,no,yes,yes,yes,no,no,no,no,12432,367,HTML,yes,no,no,9,big
537,0,no,yes,yes,yes,no,no,no,no,no,no,12468,353,HTML,yes,no,no,4,big
538,0,no,yes,no,no,no,no,no,no,no,no,1903,31,Plain,no,no,no,0,small
539,0,yes,yes,no,no,no,no,no,no,no,no,7305,107,Plain,no,no,no,2,small
540,0,no,yes,yes,yes,no,no,no,no,no,no,5689,143,HTML,yes,yes,no,18,small
541,0,no,yes,yes,yes,no,no,yes,no,no,no,14391,310,HTML,yes,no,no,6,small
542,0,no,yes,yes,yes,no,no,yes,no,no,no,20425,442,HTML,yes,no,no,7,small
543,0,no,yes,yes,yes,no,no,yes,no,no,no,27062,607,HTML,yes,no,no,8,small
544,0,no,yes,no,no,no,no,yes,no,no,no,982,152,HTML,no,yes,no,10,small
545,0,no,yes,no,no,no,no,yes,no,no,no,429,87,Plain,no,no,no,1,small
546,0,no,yes,yes,yes,no,no,yes,no,no,no,2847,703,HTML,yes,no,no,8,small
547,0,no,yes,yes,yes,no,no,yes,no,no,no,30295,764,HTML,yes,no,no,7,small
548,0,yes,yes,no,yes,no,no,no,no,no,no,2583,65,HTML,no,no,no,0,small
549,0,no,yes,no,no,no,no,no,no,no,no,10564,260,HTML,no,no,no,0,small
550,0,no,yes,no,no,no,no,yes,no,yes,no,7654,186,HTML,no,no,no,5,small
551,0,no,yes,no,no,no,no,no,no,no,no,105,234,HTML,no,no,no,2,big
552,0,yes,yes,no,no,yes,yes,no,no,no,no,5486,89,Plain,no,no,no,0,small
553,0,no,yes,no,no,no,no,no,no,no,no,5127,108,HTML,no,no,no,5,small
554,0,no,yes,no,no,no,no,no,no,no,no,5127,108,HTML,no,no,no,5,small
555,0,no,yes,no,no,no,no,yes,no,no,no,16783,561,HTML,no,no,no,3,small
556,0,no,yes,no,no,no,no,no,no,no,no,3352,90,HTML,no,no,no,1,small
557,0,no,yes,no,no,no,no,no,no,no,no,3991,100,HTML,no,no,no,1,small
558,0,yes,yes,yes,no,no,no,no,no,no,no,4462,85,Plain,no,no,no,0,small
559,0,no,yes,yes,yes,no,no,no,no,no,no,7546,205,HTML,yes,yes,no,20,small
560,0,no,yes,yes,yes,yes,yes,no,no,no,no,14488,452,HTML,yes,no,no,11,big
561,0,no,yes,no,no,no,no,no,no,no,no,214,12,Plain,no,no,no,0,none
562,0,no,yes,yes,no,no,no,no,no,no,no,4766,92,HTML,no,no,no,1,small
563,0,no,yes,no,no,no,no,no,no,no,no,34104,608,HTML,no,no,no,0,small
564,0,no,yes,no,no,yes,yes,no,no,no,no,772,20,Plain,no,no,no,0,small
565,0,no,yes,no,no,no,no,yes,no,no,no,8087,136,HTML,no,yes,no,16,small
566,0,yes,yes,no,no,no,no,no,no,no,no,1168,178,Plain,no,no,no,0,small
567,0,no,yes,no,no,no,no,no,no,no,no,8944,152,HTML,no,no,no,1,small
568,0,no,yes,yes,yes,no,no,no,no,no,no,3163,88,HTML,yes,no,no,2,big
569,0,no,yes,no,no,no,yes,no,no,no,no,13453,163,HTML,no,no,no,4,small
570,0,no,yes,no,no,no,no,no,no,no,no,1824,42,Plain,no,no,no,3,none
571,0,no,yes,no,no,no,no,no,no,no,no,57,5,Plain,no,no,no,0,small
572,0,no,yes,no,yes,no,no,no,no,no,no,6729,174,HTML,yes,no,no,6,small
573,0,no,yes,no,yes,no,no,no,no,no,no,609,16,Plain,no,no,no,4,none
574,0,no,yes,no,yes,no,no,no,no,no,no,799,30,HTML,no,no,no,2,big
575,0,no,yes,no,no,no,no,no,no,no,no,6592,135,HTML,no,no,no,0,small
576,0,no,yes,no,yes,no,no,no,no,no,no,2714,71,HTML,yes,no,no,4,small
577,0,yes,yes,no,no,no,no,no,no,no,no,729,83,Plain,no,no,no,0,big
578,0,yes,yes,no,yes,no,yes,no,no,no,no,1139,25,HTML,no,no,no,2,none
579,0,no,yes,no,yes,no,no,no,no,no,no,2546,56,HTML,no,no,no,0,none
580,0,no,yes,no,yes,yes,yes,no,no,no,no,69,7,HTML,no,no,no,0,none
581,0,no,yes,yes,yes,no,yes,no,no,no,no,353,1052,Plain,yes,no,no,2,small
582,0,no,yes,no,no,no,no,no,no,no,no,63127,1128,HTML,no,no,no,89,big
583,0,no,yes,no,yes,no,no,no,no,no,no,7144,162,HTML,yes,no,no,0,small
584,0,no,yes,no,yes,no,no,no,no,no,no,326,10,HTML,no,no,no,0,none
585,0,no,yes,no,no,no,no,yes,no,no,no,15602,350,HTML,no,yes,no,2,small
586,0,no,yes,no,no,no,no,yes,no,no,no,17376,215,HTML,no,yes,no,18,small
587,0,no,yes,no,no,no,no,yes,no,no,no,1183,32,Plain,no,no,no,0,small
588,0,no,yes,no,no,no,no,yes,no,no,no,4446,87,Plain,no,no,no,1,small
589,0,yes,yes,no,yes,no,no,no,no,no,no,1678,24,HTML,no,no,no,0,big
590,0,no,yes,yes,yes,no,no,no,no,no,no,2539,87,HTML,yes,no,no,0,big
591,0,yes,yes,no,no,no,no,no,no,no,no,4327,49,Plain,no,no,no,0,small
592,0,yes,yes,no,yes,no,no,no,no,no,no,365,11,HTML,no,no,no,0,none
593,0,yes,yes,no,no,no,no,no,no,no,no,954,21,Plain,no,no,no,0,small
594,0,no,yes,no,no,no,no,no,no,no,no,6328,128,HTML,no,no,no,4,small
595,0,no,yes,no,no,no,no,no,no,no,no,6903,195,HTML,no,no,no,0,small
596,0,no,yes,no,no,no,no,yes,no,yes,no,13684,305,HTML,no,no,no,10,small
597,0,no,yes,no,no,no,no,no,no,no,no,8664,211,HTML,no,no,no,1,small
598,0,no,yes,no,yes,no,no,yes,no,no,no,41073,983,HTML,no,no,no,2,big
599,0,no,yes,no,yes,no,no,no,no,no,no,10183,267,HTML,yes,yes,no,26,small
600,0,no,yes,no,no,no,no,yes,no,no,no,1047,31,Plain,no,no,no,2,small
601,0,no,yes,no,no,no,no,yes,no,no,yes,17871,345,HTML,no,yes,no,20,small
602,0,yes,yes,no,no,no,no,no,no,no,no,3401,59,Plain,no,no,no,0,small
603,0,no,yes,no,no,no,no,yes,no,no,no,1253,36,Plain,no,no,no,2,small
604,0,yes,yes,no,no,no,no,no,no,no,no,1239,29,Plain,no,no,no,0,small
605,0,no,yes,no,no,no,no,yes,no,yes,no,7913,190,HTML,no,no,no,5,small
606,0,no,yes,no,no,no,no,yes,no,no,no,9985,299,HTML,no,no,no,1,small
607,0,no,yes,no,no,no,no,no,no,no,no,2132,45,Plain,no,no,no,0,small
608,0,no,yes,no,no,no,no,no,no,no,no,1781,11,Plain,no,no,no,0,none
609,0,yes,yes,no,no,no,no,no,no,no,no,343,14,Plain,no,no,no,0,small
610,0,no,yes,no,no,no,no,no,no,no,no,123,8,HTML,yes,no,no,0,none
611,0,no,yes,no,no,no,no,no,no,no,no,532,15,Plain,no,no,no,0,small
612,0,no,yes,no,no,no,no,yes,no,no,no,984,33,Plain,no,no,no,1,small
613,0,no,yes,no,no,no,no,no,no,no,no,226,12,Plain,no,no,no,0,none
